Entry	Entry name	Status	Protein names	Gene names	Organism	Gene names  (primary )	Gene names  (ordered locus )	Gene names  (ORF )
W0TC16	W0TC16_KLUMD	unreviewed	Mannosyl phosphorylinositol ceramide synthase SUR1	SUR1 KLMA_30359	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SUR1		KLMA_30359
W0T753	W0T753_KLUMD	unreviewed	60S ribosomal protein L2	MRPL2 KLMA_30147	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MRPL2		KLMA_30147
W0TC60	W0TC60_KLUMD	unreviewed	Uncharacterized protein YMR187C	KLMA_50341	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50341
W0TEY8	W0TEY8_KLUMD	unreviewed	A-factor-processing enzyme	STE23 KLMA_70067	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	STE23		KLMA_70067
W0TG28	W0TG28_KLUMD	unreviewed	Uncharacterized oxidoreductase YHL021C	AIM17 KLMA_50415	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	AIM17		KLMA_50415
W0THU4	W0THU4_KLUMD	unreviewed	Chorismate mutase (EC 5.4.99.5)	ARO7 KLMA_80332	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ARO7		KLMA_80332
W0TFY2	W0TFY2_KLUMD	unreviewed	Transcriptional activator of sulfur metabolism MET4	MET4 KLMA_80236	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MET4		KLMA_80236
W0T983	W0T983_KLUMD	unreviewed	Putative serine/threonine-protein kinase YPL150W	KLMA_20201	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20201
W0TKC1	W0TKC1_KLUMD	unreviewed	Protein OPY2	KLMA_80303	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_80303
W0TEE4	W0TEE4_KLUMD	unreviewed	Protein DAL82	KLMA_70164	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70164
W0TCW5	W0TCW5_KLUMD	unreviewed	Ribonucleases P/MRP protein subunit POP1	POP1 KLMA_50611	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	POP1		KLMA_50611
W0T8R6	W0T8R6_KLUMD	unreviewed	DNA helicase (EC 3.6.4.12)	MCM2 KLMA_30138	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MCM2		KLMA_30138
W0TGA9	W0TGA9_KLUMD	unreviewed	KilA-N super family protein	SOK2 KLMA_60525	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SOK2		KLMA_60525
W0TG05	W0TG05_KLUMD	unreviewed	Uncharacterized protein YMR031C	EIS1 KLMA_80261	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	EIS1		KLMA_80261
A0A1L7LMF1	A0A1L7LMF1_KLUMD	unreviewed	Uncharacterized protein	KLMA_20838	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20838
W0TK46	W0TK46_KLUMD	unreviewed	Uncharacterized protein	KLMA_80223	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_80223
W0T7V2	W0T7V2_KLUMD	unreviewed	COMPASS component BRE2	BRE2 KLMA_30407	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BRE2		KLMA_30407
W0T9E1	W0T9E1_KLUMD	unreviewed	WD_REPEATS_REGION domain-containing protein	ASC1 KLMA_30116	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ASC1		KLMA_30116
W0T6F7	W0T6F7_KLUMD	unreviewed	Peroxisomal targeting signal 2 receptor	PEX7 KLMA_20532	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PEX7		KLMA_20532
W0T6L8	W0T6L8_KLUMD	unreviewed	DNA-directed RNA polymerases I	RPB10 KLMA_20809	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPB10		KLMA_20809
W0TCX4	W0TCX4_KLUMD	unreviewed	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	RPA135 KLMA_50214	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPA135		KLMA_50214
W0THN0	W0THN0_KLUMD	unreviewed	Ribosomal protein	KLMA_60348	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60348
W0TA84	W0TA84_KLUMD	unreviewed	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.21) (EC 2.7.4.24)	VIP1 KLMA_40523	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VIP1		KLMA_40523
W0TJC3	W0TJC3_KLUMD	unreviewed	Protein NBA1	NBA1 KLMA_70406	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NBA1		KLMA_70406
W0T4P3	W0T4P3_KLUMD	unreviewed	Cell polarity protein alp11	ALF1 KLMA_10733	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ALF1		KLMA_10733
W0TCQ5	W0TCQ5_KLUMD	unreviewed	HIG1 domain-containing protein YML030W	RCF1 KLMA_40572	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RCF1		KLMA_40572
W0T9K8	W0T9K8_KLUMD	unreviewed	Bud emergence protein 4	BEM4 KLMA_30443	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BEM4		KLMA_30443
W0T4L2	W0T4L2_KLUMD	unreviewed	Pre-mRNA-splicing factor CWC25	CWC25 KLMA_10139	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CWC25		KLMA_10139
W0T4V1	W0T4V1_KLUMD	unreviewed	Protein ERP3	ERP3 KLMA_10194	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ERP3		KLMA_10194
W0TD89	W0TD89_KLUMD	unreviewed	U2 snRNP component IST3	IST3 KLMA_50369	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	IST3		KLMA_50369
W0TE87	W0TE87_KLUMD	unreviewed	Styryl dye vacuolar localization protein 3	SVL3 KLMA_60389	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SVL3		KLMA_60389
W0T8T4	W0T8T4_KLUMD	unreviewed	ATP-dependent DNA helicase SRS2	SRS2 KLMA_30163	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SRS2		KLMA_30163
W0TGM0	W0TGM0_KLUMD	unreviewed	Pre-mRNA-splicing factor CWC22	CWC22 KLMA_80199	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CWC22		KLMA_80199
W0T8K8	W0T8K8_KLUMD	unreviewed	Protein AFG1	AFG1 KLMA_30662	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	AFG1		KLMA_30662
W0T773	W0T773_KLUMD	unreviewed	ATP-dependent DNA helicase SRS2	SRS2 KLMA_30162	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SRS2		KLMA_30162
W0TGJ9	W0TGJ9_KLUMD	unreviewed	Probable transporter AQR1	AQR1 KLMA_80174	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	AQR1		KLMA_80174
W0TKK2	W0TKK2_KLUMD	unreviewed	Low affinity vacuolar monovalent cation/H(+) antiporter	VNX1 KLMA_80393	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VNX1		KLMA_80393
W0TA59	W0TA59_KLUMD	unreviewed	Uncharacterized protein	KLMA_40266	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40266
W0T8X0	W0T8X0_KLUMD	unreviewed	54S ribosomal protein L28	MRPL28 KLMA_30535	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MRPL28		KLMA_30535
W0TBP6	W0TBP6_KLUMD	unreviewed	ATP-dependent RNA helicase DRS1	DRS1 KLMA_30229	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DRS1		KLMA_30229
W0T4G4	W0T4G4_KLUMD	unreviewed	Uncharacterized protein	MRPL44 KLMA_10301	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MRPL44		KLMA_10301
W0TCT5	W0TCT5_KLUMD	unreviewed	N-glycosylase/DNA lyase	OGG1 KLMA_50174	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	OGG1		KLMA_50174
W0TGY9	W0TGY9_KLUMD	unreviewed	NADP-dependent alcohol dehydrogenase 6	ADH6 KLMA_80339	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ADH6		KLMA_80339
W0T6Z0	W0T6Z0_KLUMD	unreviewed	Translation factor GUF1, mitochondrial (EC 3.6.5.n1) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)	GUF1 KLMA_10222	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GUF1		KLMA_10222
W0TB70	W0TB70_KLUMD	unreviewed	Transcription initiation factor IIA large subunit	TOA1 KLMA_50026	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TOA1		KLMA_50026
W0T412	W0T412_KLUMD	unreviewed	Cell division control protein	CDC6 KLMA_10161	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CDC6		KLMA_10161
W0T5D5	W0T5D5_KLUMD	unreviewed	Uncharacterized protein	KLMA_20177	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20177
W0TCI6	W0TCI6_KLUMD	unreviewed	TEL2-interacting protein 2	TTI2 KLMA_40497	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TTI2		KLMA_40497
W0T619	W0T619_KLUMD	unreviewed	Acyl carrier protein	ACP1 KLMA_10629	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ACP1		KLMA_10629
W0TBR6	W0TBR6_KLUMD	unreviewed	Uncharacterized protein YOR051C	ETT1 KLMA_30249	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ETT1		KLMA_30249
W0THK4	W0THK4_KLUMD	unreviewed	Transmembrane E3 ubiquitin-protein ligase 1	TUL1 KLMA_60318	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TUL1		KLMA_60318
W0TE07	W0TE07_KLUMD	unreviewed	UPF0662 protein YPL260W	KLMA_50407	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50407
W0TFF0	W0TFF0_KLUMD	unreviewed	V-type proton ATPase catalytic subunit A	VMA1 KLMA_60497	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VMA1		KLMA_60497
W0TGC6	W0TGC6_KLUMD	unreviewed	Uncharacterized protein	KLMA_60545	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60545
W0T9W3	W0T9W3_KLUMD	unreviewed	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	FBA1 KLMA_40388	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	FBA1		KLMA_40388
W0T9Z8	W0T9Z8_KLUMD	unreviewed	UPF0495 protein KLLA0D04334g	KLMA_20461	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20461
W0T4F5	W0T4F5_KLUMD	unreviewed	Nucleoside diphosphate kinase (EC 2.7.4.6)	NDK1 KLMA_10663	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NDK1		KLMA_10663
W0TBU1	W0TBU1_KLUMD	unreviewed	Beta tubulin	KLMA_40464	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40464
W0TAT5	W0TAT5_KLUMD	unreviewed	Pseudouridine-metabolizing bifunctional protein C1861.05	KLMA_40496	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40496
W0T856	W0T856_KLUMD	unreviewed	Uncharacterized protein	KLMA_10652	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10652
W0TD34	W0TD34_KLUMD	unreviewed	Uncharacterized transporter ESBP6	ESBP6 KLMA_60256	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ESBP6		KLMA_60256
W0TBB2	W0TBB2_KLUMD	unreviewed	Siderophore iron transporter ARN2	ARN2 KLMA_40087	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ARN2		KLMA_40087
W0TAU1	W0TAU1_KLUMD	unreviewed	Transcriptional activator HAA1	HAA1 KLMA_30616	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HAA1		KLMA_30616
W0TGR3	W0TGR3_KLUMD	unreviewed	DASH complex subunit ASK1	ASK1 KLMA_80259	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ASK1		KLMA_80259
W0T6J8	W0T6J8_KLUMD	unreviewed	DUF1691 super family	KLMA_20789	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20789
W0TAW5	W0TAW5_KLUMD	unreviewed	Uncharacterized protein YKL187C	KLMA_40531	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40531
W0TBD2	W0TBD2_KLUMD	unreviewed	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	ARO3 KLMA_40107	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ARO3		KLMA_40107
W0T859	W0T859_KLUMD	unreviewed	Protein SAN1	SAN1 KLMA_20533	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SAN1		KLMA_20533
W0T339	W0T339_KLUMD	unreviewed	Actin-related protein 2	ARP2 KLMA_10173	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ARP2		KLMA_10173
W0T5M1	W0T5M1_KLUMD	unreviewed	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) (Phosphatidylserine synthase)	CHO1 KLMA_20262	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CHO1		KLMA_20262
W0TB43	W0TB43_KLUMD	unreviewed	ATP-dependent DNA helicase PIF1 (EC 3.6.4.12) (DNA repair and recombination helicase PIF1)	PIF1 KLMA_50173	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PIF1		KLMA_50173
W0T7I5	W0T7I5_KLUMD	unreviewed	Ribosome assembly factor mrt4	MRT4 KLMA_30060	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MRT4		KLMA_30060
W0T4E3	W0T4E3_KLUMD	unreviewed	Protein SNQ2	SNQ2 KLMA_10653	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SNQ2		KLMA_10653
W0TDU9	W0TDU9_KLUMD	unreviewed	Probable transporter SEO1	SEO1 KLMA_50332	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SEO1		KLMA_50332
W0T280	W0T280_KLUMD	unreviewed	GRASP65 homolog protein 1	GRH1 KLMA_10050	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GRH1		KLMA_10050
W0TAF1	W0TAF1_KLUMD	unreviewed	Protein SSM4	SSM4 KLMA_40346	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SSM4		KLMA_40346
W0TAQ4	W0TAQ4_KLUMD	unreviewed	Vacuolar protein sorting-associated protein 33	VPS33 KLMA_40466	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VPS33		KLMA_40466
W0TC39	W0TC39_KLUMD	unreviewed	Niemann-Pick type C-related protein 1	NCR1 KLMA_40322	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NCR1		KLMA_40322
W0T8C4	W0T8C4_KLUMD	unreviewed	Actin cytoskeleton-regulatory complex protein END3	END3 KLMA_30385	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	END3		KLMA_30385
W0T6S3	W0T6S3_KLUMD	unreviewed	Protein phosphatase PP2A regulatory subunit B	CDC55 KLMA_20300	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CDC55		KLMA_20300
W0TH08	W0TH08_KLUMD	unreviewed	FAS1 domain-containing protein KLLA0E16841g	KLMA_60098	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60098
W0TCT2	W0TCT2_KLUMD	unreviewed	Leucine carboxyl methyltransferase 1 (EC 2.1.1.233)	PPM1 KLMA_40597	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PPM1		KLMA_40597
W0TG74	W0TG74_KLUMD	unreviewed	Ribosome biogenesis protein TSR3	TSR3 KLMA_80034	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TSR3		KLMA_80034
W0TFW2	W0TFW2_KLUMD	unreviewed	Mitochondrial aspartate-glutamate transporter AGC1	AGC1 KLMA_70407	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	AGC1		KLMA_70407
W0T294	W0T294_KLUMD	unreviewed	Histidine biosynthesis trifunctional protein [Includes: Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19); Phosphoribosyl-ATP pyrophosphohydrolase (EC 3.6.1.31); Histidinol dehydrogenase (HDH) (EC 1.1.1.23)]	HIS4 KLMA_10065	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HIS4		KLMA_10065
W0TE12	W0TE12_KLUMD	unreviewed	Nucleoporin NUP116/NSP116	NUP116 KLMA_40305	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NUP116		KLMA_40305
W0TGR6	W0TGR6_KLUMD	unreviewed	Conserved hypothetical membrane protein	KLMA_70420	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70420
W0TA32	W0TA32_KLUMD	unreviewed	Phosphodiesterase (EC 3.1.4.-)	PDE2 KLMA_30588	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PDE2		KLMA_30588
W0T7Z8	W0T7Z8_KLUMD	unreviewed	Anaphase-promoting complex subunit 5	KLMA_30447	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30447
W0TEX6	W0TEX6_KLUMD	unreviewed	GTP cyclohydrolase-2	RIB1 KLMA_70349	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RIB1		KLMA_70349
W0T8Q2	W0T8Q2_KLUMD	unreviewed	Ubiquitin-60S ribosomal protein L40	RPL40B KLMA_30712	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPL40B		KLMA_30712
W0T3B6	W0T3B6_KLUMD	unreviewed	High-affinity nicotinic acid transporter	TNA1 KLMA_10475	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TNA1		KLMA_10475
W0T5G7	W0T5G7_KLUMD	unreviewed	Protein-lysine N-methyltransferase EFM5 (EC 2.1.1.-) (Elongation factor methyltransferase 5)	EFM5 AML1 KLMA_10444	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	EFM5		KLMA_10444
W0T956	W0T956_KLUMD	unreviewed	54S ribosomal protein L34	KLMA_40143	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40143
W0TF84	W0TF84_KLUMD	unreviewed	V-type proton ATPase subunit C	VMA5 KLMA_60175	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VMA5		KLMA_60175
W0T4J0	W0T4J0_KLUMD	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase beta chain) (SCS-beta)	LSC2 KLMA_10336	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LSC2		KLMA_10336
W0THM4	W0THM4_KLUMD	unreviewed	tRNA pseudouridine synthase 3	DEG1 KLMA_70448	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DEG1		KLMA_70448
W0T9I3	W0T9I3_KLUMD	unreviewed	Outward-rectifier potassium channel TOK1	TOK1 KLMA_30161	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TOK1		KLMA_30161
W0T9R6	W0T9R6_KLUMD	unreviewed	ANAPC4 domain-containing protein	KLMA_40146	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40146
W0TB12	W0TB12_KLUMD	unreviewed	Uncharacterized protein	KLMA_40591	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40591
W0T7S0	W0T7S0_KLUMD	unreviewed	5'-3' exoribonuclease (EC 3.1.13.-)	RAT1 KLMA_20373	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RAT1		KLMA_20373
W0TDP6	W0TDP6_KLUMD	unreviewed	Protein transport protein SEC7	SEC7 KLMA_50534	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SEC7		KLMA_50534
W0TH73	W0TH73_KLUMD	unreviewed	Helper of Tim protein 13	HOT13 KLMA_60168	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HOT13		KLMA_60168
W0TGF8	W0TGF8_KLUMD	unreviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit	SDH4 KLMA_50550	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SDH4		KLMA_50550
W0TBH1	W0TBH1_KLUMD	unreviewed	tRNA (Cytosine-5-)-methyltransferase NCL1	NCL1 KLMA_30139	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NCL1		KLMA_30139
W0TGA2	W0TGA2_KLUMD	unreviewed	A1 cistron-splicing factor AAR2	AAR2 KLMA_80366	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	AAR2		KLMA_80366
W0TG65	W0TG65_KLUMD	unreviewed	Histone acetyltransferase type B subunit 2	HAT2 KLMA_80024	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HAT2		KLMA_80024
W0TEC1	W0TEC1_KLUMD	unreviewed	Protein DML1	DML1 KLMA_40425	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DML1		KLMA_40425
W0TG79	W0TG79_KLUMD	unreviewed	Cytochrome b-c1 complex subunit 6	QCR6 KLMA_50475	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	QCR6		KLMA_50475
W0TGT9	W0TGT9_KLUMD	unreviewed	Protein PET117	PET117 KLMA_70188	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PET117		KLMA_70188
W0TDZ8	W0TDZ8_KLUMD	unreviewed	Uncharacterized protein	KLMA_70004	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70004
