Entry	Entry name	Status	Protein names	Gene names	Organism	Gene names  (primary )	Gene names  (ordered locus )	Gene names  (ORF )
A3GFB8	A3GFB8_PICST	unreviewed	Protein involved in glucose repression	GSF2 PICST_85931	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	GSF2		PICST_85931
A3LXH6	A3LXH6_PICST	unreviewed	Uncharacterized protein	PICST_32818	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_32818
A3LR56	A3LR56_PICST	unreviewed	SRP9-21 domain-containing protein	PICST_67239	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_67239
A3LPZ9	A3LPZ9_PICST	unreviewed	DNA polymerase (EC 2.7.7.7) (Fragment)	REV3 PICST_42338	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	REV3		PICST_42338
A3LRW0	A3LRW0_PICST	unreviewed	Uncharacterized protein	PICST_30831	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_30831
A3LX61	A3LX61_PICST	unreviewed	Putative steroid binding protein 2	PICST_61331	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_61331
A3LUR0	A3LUR0_PICST	unreviewed	Uncharacterized protein	PICST_31853	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_31853
A3GF72	A3GF72_PICST	unreviewed	Hap4_Hap_bind domain-containing protein	SRP40.3 PICST_66282	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	SRP40.3		PICST_66282
A3LTN2	A3LTN2_PICST	unreviewed	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5)	TRM5 PICST_45914	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	TRM5		PICST_45914
A3LPQ0	A3LPQ0_PICST	unreviewed	Endo/exonuclease/phosphatase domain-containing protein	PICST_30030	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_30030
A3M099	A3M099_PICST	unreviewed	Putative sterol-binding protein (Fragment)	PICST_50959	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_50959
A3LX90	A3LX90_PICST	unreviewed	Uncharacterized protein	PICST_48230	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_48230
A3LQ83	A3LQ83_PICST	unreviewed	Holo-(Acyl-carrier protein) synthase	ACPS PICST_41430	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ACPS		PICST_41430
A3GFY0	A3GFY0_PICST	unreviewed	F-box domain-containing protein	PICST_52347	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_52347
A3GI01	A3GI01_PICST	unreviewed	Mitochondrial ribosomal protein S9	RT09 PICST_69737	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	RT09		PICST_69737
A3GH35	A3GH35_PICST	unreviewed	Zn-finger like protein	PICST_53771	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_53771
A3GEU4	A3GEU4_PICST	unreviewed	Uncharacterized protein	PICST_52240	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_52240
A3LS72	A3LS72_PICST	unreviewed	Asparaginase (EC 3.5.1.1)	ASG1 PICST_30946	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ASG1		PICST_30946
A3LS62	A3LS62_PICST	unreviewed	Ferric reductase transmembrane component (6 domains)(Ferric-chelate reductase)	FRE1.4 PICST_42867	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	FRE1.4		PICST_42867
A3LNT8	A3LNT8_PICST	unreviewed	MARVEL domain-containing protein	PICST_29704	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_29704
A3LXF6	A3LXF6_PICST	unreviewed	HORMA domain-containing protein	PICST_61854	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_61854
A3LQK2	A3LQK2_PICST	unreviewed	Glutamate synthase (EC 1.4.1.13)	GLT1 PICST_87428	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	GLT1		PICST_87428
A3GHB9	A3GHB9_PICST	unreviewed	Inosine/uridine-preferring nucleoside hydrolase	PICST_39453	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_39453
A3LXG1	A3LXG1_PICST	unreviewed	Aspartyl-tRNA synthetase (EC 6.1.1.12) (Fragment)	MSD1 PICST_61618	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	MSD1		PICST_61618
A3LTZ6	A3LTZ6_PICST	unreviewed	Aminopeptidase (EC 3.4.11.-)	AAP1 PICST_77752	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	AAP1		PICST_77752
A3LYP2	A3LYP2_PICST	unreviewed	C2H2-type domain-containing protein	PICST_49415	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_49415
A3LVH0	A3LVH0_PICST	unreviewed	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	PICST_78259	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_78259
A3LY71	A3LY71_PICST	unreviewed	Argininosuccinate lyase (EC 4.3.2.1)	ARG4 PICST_62615	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ARG4		PICST_62615
A3LYX6	A3LYX6_PICST	unreviewed	Uncharacterized protein	PICST_33338	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_33338
A3LX44	A3LX44_PICST	unreviewed	SNARE protein SED5/Syntaxin 5	SED5 PICST_90189	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	SED5		PICST_90189
A3LPY1	A3LPY1_PICST	unreviewed	Glutathione S-transferase	GST3 PICST_56049	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	GST3		PICST_56049
A3LQE6	A3LQE6_PICST	unreviewed	Squalene epoxidase(Monooxygenase), erosterol biosynthesis	ERG1 PICST_75910	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ERG1		PICST_75910
A3LYB9	A3LYB9_PICST	unreviewed	Uncharacterized protein	PICST_62096	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_62096
A3GG63	A3GG63_PICST	unreviewed	Casein kinase II, alpha subunit Cell cycle control, cell division, chromosome partitioning	CKA2 PICST_86322	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	CKA2		PICST_86322
A3LP62	A3LP62_PICST	unreviewed	Uncharacterized protein	PICST_29834	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_29834
A3LTZ0	A3LTZ0_PICST	unreviewed	Sulfite reductase [NADPH] flavo protein component	PICST_83457	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_83457
A3GFR2	A3GFR2_PICST	unreviewed	Subunit of the ubiqunol-cytochrome c oxidoreductase complex (EC 1.10.2.2) (Fragment)	QCR10 PICST_52082	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	QCR10		PICST_52082
A3LTK4	A3LTK4_PICST	unreviewed	Brix domain-containing protein	PICST_59404	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_59404
A3LUP3	A3LUP3_PICST	unreviewed	Zinc finger protein possibly regulating maltose complex or other sugar transporters	SUC1.1 PICST_89671	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	SUC1.1		PICST_89671
A3GH22	A3GH22_PICST	unreviewed	S4 RNA-binding domain-containing protein	PICST_37810	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_37810
A3GGB1	A3GGB1_PICST	unreviewed	Serine dehydrogenase	YDF1 PICST_52102	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	YDF1		PICST_52102
A3LSL8	A3LSL8_PICST	unreviewed	Histone H1/H5	PICST_67434	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_67434
A3LW04	A3LW04_PICST	unreviewed	Ribosomal_L28e domain-containing protein (Fragment)	PICST_6806	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_6806
A3GFR1	A3GFR1_PICST	unreviewed	Cullin, ubiquitin ligase activity	CUL4 PICST_80515	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	CUL4		PICST_80515
A3LUF4	A3LUF4_PICST	unreviewed	Orn/DAP/Arg decarboxylase 2 (Fragment)	PICST_59493	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_59493
A3LZS4	A3LZS4_PICST	unreviewed	Uncharacterized protein	PICST_33652	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_33652
A3LZ78	A3LZ78_PICST	unreviewed	RNA polymerase II transcription factor B subunit 3 (RNA polymerase II transcription factor B p38 subunit) (RNA polymerase II transcription factor B 38 kDa subunit)	TFB3 PICST_49633	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	TFB3		PICST_49633
A3LZD7	A3LZD7_PICST	unreviewed	Uncharacterized protein	PICST_49538	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_49538
A3LRD9	A3LRD9_PICST	unreviewed	GRASP55_65 domain-containing protein	PICST_65404	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_65404
A3GHV2	A3GHV2_PICST	unreviewed	Uncharacterized protein	PICST_29116	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_29116
A3GGH4	A3GGH4_PICST	unreviewed	Uncharacterized protein	PICST_28605	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_28605
A3GH15	A3GH15_PICST	unreviewed	Osmotic stress induced protein (EC 1.1.1.195)	GRP2.3 PICST_39216	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	GRP2.3		PICST_39216
A3LNQ6	A3LNQ6_PICST	unreviewed	Heat-shock related protein	HSR1 PICST_66881	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	HSR1		PICST_66881
A3LN22	A3LN22_PICST	unreviewed	Peroxisome assembly protein 12	PICST_42357	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_42357
A3LQP5	A3LQP5_PICST	unreviewed	PH domain-containing protein	PICST_82031	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_82031
A3LSL4	A3LSL4_PICST	unreviewed	Fungal transcriptional regulatory protein	FST5 PICST_76670	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	FST5		PICST_76670
A3LW14	A3LW14_PICST	unreviewed	Uncharacterized protein	PICST_32315	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_32315
A3LP40	A3LP40_PICST	unreviewed	Proteasome endopeptidase complex (EC 3.4.25.1)	PICST_41423	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_41423
A3M004	A3M004_PICST	unreviewed	Mating-type transcriptional regulator (Putative) (Fragment)	SAN1 PICST_33739	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	SAN1		PICST_33739
A3GGL9	A3GGL9_PICST	unreviewed	DLH domain-containing protein	PICST_69023	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_69023
A3LPW9	A3LPW9_PICST	unreviewed	Uncharacterized protein	PICST_54534	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_54534
A3LX30	A3LX30_PICST	unreviewed	Accessory factor associated with RNA polymerase II	CDC73 PICST_78878	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	CDC73		PICST_78878
A3LRM5	A3LRM5_PICST	unreviewed	Pre-mRNA splicing factor	PRP39 PICST_82941	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	PRP39		PICST_82941
A3LV18	A3LV18_PICST	unreviewed	ADR1-like Zn finger domain protein	ADR1.2 PICST_67778	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ADR1.2		PICST_67778
A3LP28	A3LP28_PICST	unreviewed	Uncharacterized protein	PICST_29800	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_29800
A3LX81	A3LX81_PICST	unreviewed	PCI domain-containing protein (Fragment)	PICST_61958	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_61958
A3GGD4	A3GGD4_PICST	unreviewed	Pre-mRNA splicing factor	PRP21 PICST_34336	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	PRP21		PICST_34336
A3LPV1	A3LPV1_PICST	unreviewed	Transmembrane Ca2+ transporter	PICST_67039	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_67039
A3GHK7	A3GHK7_PICST	unreviewed	Uncharacterized protein	PICST_29020	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_29020
A3LQB0	A3LQB0_PICST	unreviewed	Trans-aconitate methyltransferase 2	TMT2 PICST_35256	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	TMT2		PICST_35256
A3LU07	A3LU07_PICST	unreviewed	Uncharacterized protein	PICST_59544	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_59544
A3LV55	A3LV55_PICST	unreviewed	Uncharacterized protein	PICST_60705	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_60705
A3LY36	A3LY36_PICST	unreviewed	J domain-containing protein	PICST_73208	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_73208
A3LTK8	A3LTK8_PICST	unreviewed	Polyphosphate synthetase Protein	VTC4 PICST_83565	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	VTC4		PICST_83565
A3LQ87	A3LQ87_PICST	unreviewed	Putative trehalase N2227-like protein	PICST_54387	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_54387
A3M011	A3M011_PICST	unreviewed	LisH domain-containing protein (Fragment)	PICST_33746	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_33746
A3LWD9	A3LWD9_PICST	unreviewed	Protein required for normal CLN1 and CLN2 G1 cyclin expression	CTR9 PICST_72239	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	CTR9		PICST_72239
A3LNS8	A3LNS8_PICST	unreviewed	Transcription elongation factor SPT4	PICST_40336	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_40336
A3LX71	A3LX71_PICST	unreviewed	Protein putatively involved in cell wall biogenesis and architecture	PICST_62764	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_62764
A3LNH7	A3LNH7_PICST	unreviewed	Uncharacterized protein	PICST_55452	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_55452
A3LP04	A3LP04_PICST	unreviewed	Vacuolar H+-ATPase V1 sector, subunit A	TFP1 PICST_75615	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	TFP1		PICST_75615
A3LT72	A3LT72_PICST	unreviewed	Beta-1,6-N-acetylglucosaminyltransferase, contains WSC domain	WSC1 PICST_67502	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	WSC1		PICST_67502
A3GF98	A3GF98_PICST	unreviewed	45 kDa subunit of RNA polymerase II	RPB3 PICST_80709	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	RPB3		PICST_80709
A3LNF2	A3LNF2_PICST	unreviewed	Allantoinase	ALN1 PICST_34891	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ALN1		PICST_34891
A3LTZ7	A3LTZ7_PICST	unreviewed	Asparagine synthetase (EC 6.3.5.4)	ASN1 PICST_83540	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	ASN1		PICST_83540
A3LNM6	A3LNM6_PICST	unreviewed	Glycerol-3-phospate dehydrogenase (EC 1.2.1.19)	GPH2 PICST_41267	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	GPH2		PICST_41267
A3LZ02	A3LZ02_PICST	unreviewed	40S ribosomal protein S27	RS27B PICST_73895	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	RS27B		PICST_73895
A3LVF2	A3LVF2_PICST	unreviewed	Uncharacterized protein	PICST_47120	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_47120
A3LUM6	A3LUM6_PICST	unreviewed	Aminotran_1_2 domain-containing protein	PICST_45065	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_45065
A3LPL5	A3LPL5_PICST	unreviewed	Nuclear transport factor 2	PICST_70878	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_70878
A3LVN8	A3LVN8_PICST	unreviewed	Transcription factor involved in glucose repression	MIG1 PICST_67859	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	MIG1		PICST_67859
A3LYS4	A3LYS4_PICST	unreviewed	Uncharacterized protein	PICST_33279	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_33279
A3GEX5	A3GEX5_PICST	unreviewed	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase)	KRS1 PICST_74513	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	KRS1		PICST_74513
A3LP44	A3LP44_PICST	unreviewed	MaoC-like domain-containing protein	PICST_54590	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_54590
A3GGG3	A3GGG3_PICST	unreviewed	tRNA-splicing endonuclease subunit Sen2 (EC 4.6.1.16)	PICST_38031	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_38031
A3LUF2	A3LUF2_PICST	unreviewed	Uncharacterized protein	PICST_31744	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_31744
A3LVU0	A3LVU0_PICST	unreviewed	Uncharacterized protein	PICST_32242	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_32242
A3LVB9	A3LVB9_PICST	unreviewed	40S ribosomal protein S25	PICST_60417	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_60417
A3LRU1	A3LRU1_PICST	unreviewed	Uncharacterized protein	PICST_67329	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_67329
A3M0A1	A3M0A1_PICST	unreviewed	N-acetylglucosaminyl-phosphatidylinositol (GPI) biosynthetic protein (EC 2.4.1.56)	SPT14 PICST_50490	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	SPT14		PICST_50490
A3LSX1	A3LSX1_PICST	unreviewed	J domain-containing protein	PICST_45043	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_45043
A3LZB2	A3LZB2_PICST	unreviewed	Uncharacterized protein	PICST_49923	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_49923
A3LVR5	A3LVR5_PICST	unreviewed	Uncharacterized protein	PICST_32218	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_32218
A3LZ70	A3LZ70_PICST	unreviewed	NAD-dependent deacetylase HST3 (Homologous to SIR2 protein 3) (Fragment)	HST3 PICST_49645	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	HST3		PICST_49645
A3LQS5	A3LQS5_PICST	unreviewed	Uncharacterized protein	PICST_44319	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_44319
A3LZF1	A3LZF1_PICST	unreviewed	Uncharacterized protein	PICST_85046	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_85046
A3GFG3	A3GFG3_PICST	unreviewed	Protein YOP1	PICST_28236	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)			PICST_28236
