Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
Q9UT44	Probable gamma-glutamyl phosphate reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pro1 PE=3 SV=1	pro1	SPAC821.11	0.000357854928722661	0.000361561442455482	0.00035469619563073
Q9UT45	Endo-1,3(4)-beta-glucanase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=eng1 PE=3 SV=1	eng1	SPAC821.09	0.000172168356874642	0.000176137803221037	0.000170138094525647
Q9UT48	Eukaryotic translation initiation factor 3 subunit H OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=eif3h PE=1 SV=1	eif3h	SPAC821.05	0.000345107513581637	0.000349602572832805	0.000348217389824674
Q9UT50	Uncharacterized protein C821.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC821.03c PE=1 SV=1		SPAC821.03c	3.09497029952879e-05	2.98915422455405e-05	2.83819397598145e-05
Q9UT51	COP9 signalosome complex subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=csn3 PE=3 SV=2	csn3	SPAC222.16c SPAC821.02c	9.90596839140701e-06	9.61422453661579e-06	9.54657543348139e-06
Q9UT53	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC806.06c PE=1 SV=2		SPAC806.06c	3.13895960019669e-05	3.20782701319852e-05	3.23173306647339e-05
Q9UT55	Damage-control phosphatase SPAC806.04c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC806.04c PE=3 SV=2		SPAC806.04c	8.83427152632703e-05	8.82697588672318e-05	8.89753314020637e-05
Q9UT56	40S ribosomal protein S26-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2601 PE=3 SV=1	rps2601	SPAC806.03c	0.000571538527114324	0.000643201341586629	0.000596057161048494
Q9UT57	Probable cytosolic Fe-S cluster assembly factor SPAC806.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC806.02c PE=3 SV=1		SPAC806.02c	4.69878661187595e-05	4.33366651983351e-05	4.53424158557854e-05
Q9UT59	Putative uncharacterized oxidoreductase C513.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC513.07 PE=3 SV=1		SPAC513.07	4.79001627465609e-05	5.23927013819658e-05	4.9987881451049e-05
Q9UT60	Probable D-xylose 1-dehydrogenase (NADP(+)) OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dhd1 PE=3 SV=1	dhd1	SPAC513.06c	5.91515145463274e-06	6.36454083617778e-06	6.39651585355086e-06
Q9UT61	Alpha-mannosidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ams1 PE=3 SV=1	ams1	SPAC513.05	5.15411795471044e-05	5.08236854966306e-05	5.07750479208918e-05
Q9UT63	Probable phosphatase SPAC513.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC513.02 PE=3 SV=1		SPAC513.02	5.27811710454463e-06	5.8872331902031e-06	5.82752132288089e-06
Q9UT68	Uncharacterized protein C4F11.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC4F11.03c PE=1 SV=1		SPCC4F11.03c	3.99083638266231e-06	3.41962769314634e-06	3.33683186232001e-06
Q9UT70	Transport protein particle subunit bet5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bet5 PE=3 SV=2	bet5	SPAC3G9.16c SPAC688.15	6.08744951833857e-06	6.12056710085167e-06	6.01554851799023e-06
Q9UT73	Uncharacterized WD repeat-containing protein C343.17c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC343.17c PE=4 SV=1		SPAC343.17c	1.03789614795757e-05	9.97240646061571e-06	1.04223125380262e-05
Q9UT74	Homoaconitase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lys2 PE=3 SV=1	lys2	SPAC343.16	0.000415584775096033	0.00040984203082492	0.0004024682259021
Q9UT76	Probable translation initiation factor eIF-2B subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tif222 PE=1 SV=1	tif222	SPAC343.14c	7.83179757433359e-05	8.01542518867583e-05	7.88593271222573e-05
Q9UT79	Multicopy suppressor of chk1 protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=msc1 PE=3 SV=1	msc1	SPAC343.11c	1.96110815988138e-05	1.94172098643695e-05	1.86957326064407e-05
Q9UT81	UBX domain-containing protein 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubx3 PE=1 SV=1	ubx3	SPAC343.09	8.73833080544695e-05	8.96621702885936e-05	8.72452919123552e-05
Q9UT82	37S ribosomal protein MRP17, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrp17 PE=3 SV=2	mrp17	SPAC343.08c	3.9901759186081e-06	4.08823006119213e-06	4.10661704334018e-06
Q9UT84	Phospholipid scramblase family protein C343.06c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC343.06c PE=3 SV=1		SPAC343.06c	3.49565818946225e-05	3.6398603949462e-05	3.51990117611628e-05
Q9UT85	Uncharacterized WD repeat-containing protein C343.04c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC343.04c PE=4 SV=1		SPAC343.04c	1.98325284951951e-05	1.91653534834397e-05	2.00073856769915e-05
Q9UT87	54S ribosomal protein subunit img1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=img1 PE=3 SV=1	img1	SPAC343.02	1.74962461903263e-05	1.52115846669792e-05	1.60371358070782e-05
Q9UT88	Probable phosphomevalonate kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=erg8 PE=3 SV=1	erg8	SPAC343.01c	3.75967819599873e-05	3.62564560345164e-05	3.66791088571911e-05
Q9UT92	Uncharacterized transporter C323.07c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC323.07c PE=1 SV=1		SPAC323.07c	0.000234164738209833	0.000192091937670817	0.000232882742190218
Q9UT93	NEDD8-activating enzyme E1 regulatory subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uba5 PE=3 SV=2	uba5	SPAC323.06c	1.38832052625086e-05	1.34625611260799e-05	1.39052341101249e-05
Q9UT95	Uncharacterized ABC transporter ATP-binding protein C323.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC323.04 PE=3 SV=1		SPAC323.04	7.16249966896122e-05	6.72259225831029e-05	6.7981101261097e-05
Q9UT97	Probable proteasome subunit alpha type-5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pup2 PE=1 SV=1	pup2	SPAC323.02c	0.000172076472319293	0.000177598072549284	0.000173371345635222
Q9UT98	NADH kinase pos5, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pos5 PE=3 SV=2	pos5	SPAC323.01c	5.16067482596761e-06	5.01034429733398e-06	5.36798454533201e-06
Q9UTA1	Zinc finger protein C25B8.19c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.19c PE=4 SV=2		SPAC25B8.19c SPAC683.01c	4.07258150213854e-06	4.59184047017082e-06	4.09758945622898e-06
Q9UTA3	Probable intramembrane protease C25B8.17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.17 PE=3 SV=1		SPAC25B8.17	1.69361941793917e-05	1.56730847685651e-05	1.69823834071367e-05
Q9UTA4	Ribonucleases P/MRP protein subunit pop1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pop1 PE=3 SV=1	pop1	SPAC25B8.16	1.37279786163319e-05	1.34044210359001e-05	1.34170112181364e-05
Q9UTA5	tRNA wybutosine-synthesizing protein 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tyw3 PE=3 SV=1	tyw3	SPAC25B8.15c	1.89359782912184e-05	1.87301654578427e-05	1.88041903612351e-05
Q9UTA6	Uncharacterized hydrolase C25B8.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.12c PE=1 SV=1		SPAC25B8.12c	0.00171378733337356	0.00173536999415581	0.00170399373993134
Q9UTA8	Uncharacterized methyltransferase-like C25B8.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.10 PE=3 SV=1		SPAC25B8.10	3.43598361727618e-05	3.53889605431562e-05	3.42435239033922e-05
Q9UTA9	Uncharacterized methyltransferase C25B8.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.09 PE=3 SV=1		SPAC25B8.09	2.36351179619229e-05	2.31411861159455e-05	2.3236804272779e-05
Q9UTB0	Dilute domain-containing protein C25B8.08 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.08 PE=4 SV=1		SPAC25B8.08	2.34908233417345e-05	2.2764187761784e-05	2.26741370376422e-05
Q9UTB1	HIG1 domain-containing protein C25B8.07c, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.07c PE=3 SV=1		SPAC25B8.07c	1.41821362038611e-05	1.43341489971649e-05	1.41314145714798e-05
Q9UTB2	Serine--tRNA ligase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dia4 PE=3 SV=2	dia4	SPAC25B8.06c	1.03011184485866e-05	1.0769004812801e-05	1.03816689252808e-05
Q9UTB3	Putative tRNA pseudouridine synthase C25B8.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.05 PE=3 SV=1		SPAC25B8.05	1.72431669220948e-05	1.74813435198913e-05	1.96885435527388e-05
Q9UTB4	Protein mss51 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mss51 PE=3 SV=1	mss51	SPAC25B8.04c	1.97413117615879e-05	1.93256042778904e-05	1.94280028561919e-05
Q9UTB5	Phosphatidylserine decarboxylase proenzyme 2, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psd2 PE=3 SV=1	psd2	SPAC25B8.03	1.010235100474e-05	1.06439506429374e-05	1.00138721441237e-05
Q9UTB6	Transcriptional regulatory protein sds3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sds3 PE=1 SV=1	sds3	SPAC25B8.02	8.09206442758001e-06	8.18867504647452e-06	8.2903329459621e-06
Q9UTB8	Pre-mRNA-splicing factor ini1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ini1 PE=3 SV=1	ini1	SPAC23H3.02c	3.59411439888589e-05	3.37415214290633e-05	3.77200993642054e-05
Q9UTC2	Uncharacterized protein C227.17c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC227.17c PE=4 SV=1		SPAC227.17c	1.49347932739134e-06	1.40457956944721e-06	1.45213378858041e-06
Q9UTC3	DNA replication complex GINS protein psf3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psf3 PE=3 SV=1	psf3	SPAC227.16c	3.40161230434899e-06	3.13784892606218e-06	3.70732923976625e-06
Q9UTC4	Uncharacterized protein C227.15 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC227.15 PE=4 SV=1		SPAC227.15	1.46688525369841e-05	1.35957615752973e-05	1.5718422753327e-05
Q9UTC5	Putative uridine kinase C227.14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC227.14 PE=3 SV=1		SPAC227.14	1.25573240001883e-05	1.27233982214865e-05	1.31853504003855e-05
Q9UTC6	Iron sulfur cluster assembly protein 1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=isu1 PE=1 SV=1	isu1	SPAC227.13c	2.01657735647989e-05	2.05234996477113e-05	1.98249748024629e-05
Q9UTC7	Uncharacterized WD repeat-containing protein C227.12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC227.12 PE=4 SV=1		SPAC227.12	1.61524623754462e-05	1.51126607314692e-05	1.59123647995703e-05
Q9UTC8	Protein OS-9 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=yos9 PE=3 SV=3	yos9	SPAC227.11c	5.02619555006887e-06	5.30342621598873e-06	5.15779571299883e-06
Q9UTC9	Probable prefoldin subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC227.10 PE=3 SV=1		SPAC227.10	1.83594885105849e-05	1.85329117253319e-05	1.84419979267968e-05
Q9UTD0	Probable dihydrofolate synthetase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fol3 PE=3 SV=1	fol3	SPAC227.09	4.00100323292765e-05	3.95229579670439e-05	3.92874715189411e-05
Q9UTD1	mRNA 3'-end-processing protein yth1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=yth1 PE=3 SV=1	yth1	SPAC227.08c	5.56861326761765e-06	5.8294465985304e-06	5.74360043804314e-06
Q9UTD3	Protein YIP5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=yip5 PE=3 SV=1	yip5	SPAC227.06	6.03601035725475e-05	5.33366507203765e-05	5.61883910491699e-05
Q9UTD4	Probable prefoldin subunit 4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC227.05 PE=3 SV=1		SPAC227.05	1.44013087766608e-05	1.41783949180832e-05	1.43094279133078e-05
Q9UTD7	Ribosomal RNA-processing protein 15 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp15 PE=3 SV=1	rrp15	SPAC227.02c	2.92726184601296e-05	2.98437901040921e-05	2.92640870843526e-05
Q9UTE0	Protein sey1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sey1 PE=1 SV=1	sey1	SPAC222.14c	0.000175166866308997	0.00017238301197989	0.000170473542685517
Q9UTE1	Probable 6-phosphofructo-2-kinase C222.13c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC222.13c PE=3 SV=1		SPAC222.13c	2.3733095194008e-05	2.31012879710125e-05	2.26366077775789e-05
Q9UTE2	Probable oxygen-dependent coproporphyrinogen-III oxidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hem13 PE=3 SV=1	hem13	SPAC222.11	0.0001011583626752	9.98565473855567e-05	0.000101357341675419
Q9UTE3	Rpb7-binding protein seb1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=seb1 PE=1 SV=3	seb1	SPAC222.09	0.000115886160362573	0.000114637691864122	0.000116823697710964
Q9UTE4	Uncharacterized glutaminase C222.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC222.08c PE=3 SV=1		SPAC222.08c	0.000247965979205075	0.000235791074827318	0.000234615209475574
Q9UTE5	Eukaryotic translation initiation factor 2-alpha kinase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hri2 PE=1 SV=1	hri2	SPAC222.07c	2.05275307940798e-06	1.92431815894263e-06	2.0242304140805e-06
Q9UTE6	Protein mak16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mak16 PE=3 SV=1	mak16	SPAC222.06	2.33061790685864e-05	2.36512307950542e-05	2.26494785519564e-05
Q9UTE7	tRNA modification GTPase mss1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mss1 PE=3 SV=1	mss1	SPAC222.05c	2.6697989573977e-05	2.87210557599218e-05	2.79218572696099e-05
Q9UTE8	Chromatin-remodeling complex subunit ies6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ies6 PE=3 SV=1	ies6	SPAC222.04c	4.35996701214088e-06	4.75910715960584e-06	4.4228779417095e-06
Q9UTE9	Mitochondrial import inner membrane translocase subunit tim10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tim10 PE=3 SV=1	tim10	SPAC222.03c	1.66098059361593e-05	1.66044145549131e-05	1.77342779085063e-05
Q9UTF0	SERF-like protein C1705.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1705.02 PE=3 SV=1		SPAC1705.02	1.87795894210392e-05	1.89656490446328e-05	1.81686820656214e-05
Q9UTF6	Cytochrome c oxidase subunit 6, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cox6 PE=3 SV=1	cox6	SPAC1B2.04	5.10434347950622e-05	5.22727967006605e-05	5.19608586032485e-05
Q9UTF7	Putative elongation of fatty acids protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1B2.03c PE=1 SV=1		SPAC1B2.03c	0.000153739507535996	0.000211993905173974	0.000160848251288805
Q9UTF8	Mitochondrial fusion and transport protein ugo1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ugo1 PE=3 SV=1	ugo1	SPAC1B2.02c	4.94092267164717e-05	4.96733015654821e-05	4.86747854105717e-05
Q9UTG1	Putative purine nucleoside phosphorylase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1805.16c PE=3 SV=1		SPAC1805.16c	9.29565408704735e-05	8.73261424116269e-05	8.82777701747701e-05
Q9UTG2	E3 ubiquitin-protein ligase pub2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pub2 PE=1 SV=1	pub2	SPAC1805.15c	7.9375929938724e-05	7.71414544585134e-05	7.58379977858686e-05
Q9UTG4	40S ribosomal protein S26-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2602 PE=3 SV=1	rps2602	SPAC1805.11c	0.000604735666461047	0.000761946641692334	0.000634991245792206
Q9UTG5	Uncharacterized protein C1805.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1805.10 PE=4 SV=1		SPAC1805.10	1.9853009615968e-06	1.69868270867013e-06	1.72198635923041e-06
Q9UTH0	Nucleoporin nup132 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup132 PE=1 SV=1	nup132	SPAC1805.04	5.61682169207444e-05	5.38038448203399e-05	5.44322856174182e-05
Q9UTH1	tRNA:m(4)X modification enzyme TRM13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=trm13 PE=3 SV=2	trm13	SPAC1805.03c	3.10130707335544e-06	3.1905676522514e-06	3.11166275625158e-06
Q9UTH2	Probable electron transfer flavoprotein subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1805.02c PE=3 SV=1		SPAC1805.02c	0.000106247048676918	0.000109222124316473	0.000106560671319268
Q9UTH3	Serine/threonine-protein kinase ppk6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk6 PE=1 SV=2	ppk6	SPAC1805.01c SPAPJ736.02c	1.55861638185964e-05	1.5561261430154e-05	1.61651747741809e-05
Q9UTH5	Probable lysophospholipase C1786.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1786.02 PE=3 SV=1		SPAC1786.02	7.68571295711924e-05	7.736321778324e-05	7.74498184195948e-05
Q9UTH9	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dus3 PE=3 SV=1	dus3	SPAC16.04	7.5291113719849e-05	7.5526686037166e-05	7.44713344771553e-05
Q9UTI0	Probable dihydroorotase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ura2 PE=3 SV=1	ura2	SPAC16.03c	3.87595053131926e-05	3.69417082686414e-05	3.54661979383948e-05
Q9UTI1	Silencing boundary-establishment protein FUB1-like protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15E1.10 PE=3 SV=2		SPAC15E1.10 SPAP7G5.01	8.52215374526861e-06	8.92567602042365e-06	8.66003989783045e-06
Q9UTI2	Glutaredoxin-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=grx2 PE=3 SV=1	grx2	SPAC15E1.09	1.48023455496183e-05	1.44349914964545e-05	1.41723720797624e-05
Q9UTI3	N-terminal acetyltransferase A complex catalytic subunit ard1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ard1 PE=1 SV=1	ard1	SPAC15E1.08	1.7667572707893e-05	1.88094882149459e-05	1.81977642376285e-05
Q9UTI5	Vacuolar protein sorting-associated protein 29 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vps29 PE=3 SV=1	vps29	SPAC15E1.06	1.49439493568289e-05	1.52609628766838e-05	1.42204104061853e-05
Q9UTI6	Probable ethanolamine-phosphate cytidylyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15E1.05c PE=2 SV=1		SPAC15E1.05c	3.86824265746654e-05	3.92143627456222e-05	3.85427207242488e-05
Q9UTI7	Probable thymidylate synthase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15E1.04 PE=3 SV=1		SPAC15E1.04	8.91041735671129e-05	8.96076139150614e-05	8.85165588639078e-05
Q9UTI8	60S ribosomal protein L42 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl42 PE=1 SV=3	rpl42	SPAC15E1.03	0.000234245665691623	0.000246627481538299	0.000240418132159048
Q9UTI9	UPF0591 membrane protein C15E1.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15E1.02c PE=3 SV=1		SPAC15E1.02c	3.06262756230758e-05	2.52936379809344e-05	2.76946341730053e-05
Q9UTJ2	Phosphomannomutase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pmm1 PE=2 SV=1	pmm1	SPAC1556.07	0.000488573308821936	0.000502283982706014	0.00049576022507171
Q9UTJ7	Probable succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sdh1 PE=2 SV=1	sdh1	SPAC1556.02c	0.000290538729911098	0.000296015415076404	0.000286791327035497
Q9UTJ8	DNA repair protein rad50 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad50 PE=1 SV=3	rad50	SPAC1556.01c SPAP4C9.01c	2.5293958067518e-05	2.43204905268381e-05	2.59097374093283e-05
Q9UTK0	20S-pre-rRNA D-site endonuclease nob1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nob1 PE=3 SV=1	nob1	SPAC1486.09	4.43853637372548e-05	4.32282814209169e-05	4.30131660327006e-05
Q9UTK1	Cytochrome c oxidase assembly protein cox16, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cox16 PE=3 SV=1	cox16	SPAC1486.08	4.58723336081344e-06	4.09380571135389e-06	4.14638591230718e-06
Q9UTK2	54S ribosomal protein L19, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrpl19 PE=3 SV=1	mrpl19	SPAC1486.07c	1.33042854354303e-05	1.31446875963464e-05	1.29707055557106e-05
Q9UTK3	Probable nicotinate phosphoribosyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1486.06 PE=3 SV=1		SPAC1486.06	6.83464172667526e-05	6.84367460379232e-05	6.73304849138942e-05
Q9UTK4	Nucleoporin nup189 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup189 PE=1 SV=2	nup189	SPAC1486.05	0.000193355175171128	0.000195242063582759	0.000190082559630315
Q9UTK5	Abnormal long morphology protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=alm1 PE=1 SV=1	alm1	SPAC1486.04c	0.000109696588521878	0.000109718400846261	0.000110046851673338
Q9UTK6	G-patch domain-containing protein C1486.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1486.03c PE=3 SV=1		SPAC1486.03c	1.99331332417313e-05	1.9463941776613e-05	1.99854209717917e-05
Q9UTK7	DSC E3 ubiquitin ligase complex subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dsc2 PE=1 SV=1	dsc2	SPAC1486.02c	2.61960129822671e-05	2.73685292316461e-05	2.49902915169787e-05
